virtual_time,trader_id,trader_type,balance
5186.81,S00,ZIP,8594.0
5186.81,S01,ZIP,6987.0
5186.81,S02,ZIC,4682.0
5186.81,S03,ZIC,2900.0
5186.81,S04,SHVR,0.0
5186.81,S05,SHVR,15.0
5186.81,S06,GVWY,0.0
5186.81,S07,GVWY,0.0
5307.25,B00,GVWY,0.0
5307.25,B01,SHVR,0.0
5307.25,B02,ZIC,0.0
5307.25,B03,RL,0.0
5307.25,B04,RL,0.0
5307.25,B05,ZIP,6.0
5307.25,B06,SHVR,1.0
5307.25,B07,GVWY,77.0
5307.25,B08,ZIC,1104.0
5307.25,B09,ZIP,2664.0
5307.25,B10,RL,3150.0
5307.25,S00,ZIP,8801.0
